ISIN,Values
US875127BG61,368420.3583
US682680BF95,368412.5833
CH0385997025,368399.1588
XS1375954945,368368.3227
US75884RAY99,368314.25
US69371MAE75,368308.4319
US744482BM11,368289.6
US70213HAD08,368228.092
XS1117299484,368162.7995
US224399AT28,368144.9333
US105340AM59,368043.8028
US05565QBZ00,368036.3207
US92939UAB26,367979.3444
US45687AAN28,367716.2333
US416515BB93,367595.6333
US26441YBD85,367575.1264
US097023AH83,367572.85
US207597DV42,367569.2917
US278062AF18,367481.325
XS1198117670,367463.6574
US15189WAJ99,367457.9
XS1581375182,367446.0044
US04621XAM02,367145.2167
US025932AP92,366907.4
US141781BB94,366835.7
XS1725678194,366808.4728
US031162BP41,366808.0432
US693304AP22,366792.7569
XS1953833750,366705.1358
US597433AC57,366665.55
US133131AT99,366657.7639
US427866BE76,366500.6333
XS1596739364,366484.5921
XS1432392170,366346.1175
US25746UBP30,366292.0528
US570535AS38,366273.8
US454889AR79,366098.85
PTBSSIOM0015,366017.5116
XS2177349912,365995.7202
US257375AQ86,365978.8
US127055AH48,365918.3889
US41283LAS43,365916.6194
US843646AJ93,365850.55
US571903BA05,365810.1417
US534187BL23,365778.4583
CA303901AY83,365599.148
PTBSSJOM0014,365585.0617
US845011AB10,365453.05
US468502AA75,365389.4306
US373334KE00,365220.8625
XS1725552928,365098.2514
XS0638843598,365056.4433
AU3CB0242527,365048.6373
US63743HEQ11,365038.1778
US69371RP427,365004.325
US71951QAB86,364915.0361
XS0808629389,364844.8305
XS1237184533,364704.29
AU3CB0246676,364614.8793
XS1458461883,364571.946
CA44810ZAR16,364569.2214
US042735BD16,364471.45
DE000A254P69,364377.811
AU3CB0262673,364357.1012
US199575AT85,364229.5
XS1902390043,364219.0028
US92277GAB32,364094.5
US219023AC21,364088.9653
XS1617140626,364060.2972
XS0717069073,364012.0126
FR0013415411,363992.7145
US22003BAG14,363980.4
CA539481AM35,363887.7807
AU3CB0256899,363884.639
US858119BH25,363843.0542
US91481CAC47,363803.4833
US578454AB60,363782.35
US49446RAK59,363743.0708
CA14046ZAC38,363708.3003
US41652PAC32,363665.2075
US202795HZ60,363656.7667
XS1405807592,363554.1087
FR0013067170,363552.685
AU3CB0246221,363547.5433
XS0982708686,363510.1996
US797440BN35,363419.1167
US875127AV48,363414.2361
AU3CB0267052,363394.9393
US02361DAU46,363322.1833
CA05565QDS45,363301.6189
US37254BAB62,363261.15
US219350AX37,363190.1667
US452308AP45,363115.8125
US656531AC45,363078.5833
US514886AC47,362976.475
US210518DC78,362911.9667
XS1823513343,362903.2843
XS1882616474,362870.2806
CA303901AV45,362770.4749
US29365PAP71,362745.15
US29246TAA79,362678.465
US71922LAA70,362670.8361
US45167RAF10,362646.7833
US09256BAE74,362586.1528
XS1732146938,362339.3414
US521865BB05,362274.2278
XS0893943505,362271.4301
AU3CB0249373,362267.2541
XS1441773550,362227.7346
US65473QAZ63,362186.9167
XS1698714000,361944.3959
XS1224958501,361906.3925
XS2183817407,361859.4979
XS1684780205,361841.6469
AU3CB0243566,361750.2883
US74456QAQ91,361668.75
US00138CAC29,361618.6
XS2153410977,361603.012
US46849LSW27,361599.9722
US00138CAK45,361563.3
US485134BH28,361523.2639
JP525021CJ14,361487.4926
XS1900974558,361406.5972
XS1611167856,361375.7322
XS0221324154,361366.4596
CA29410ZAL90,361313.0614
US875127AW21,361286.2083
US46051MAF95,361252.8821
US341081FE25,361198.3958
XS2084759757,361183.3031
US478160BN30,361169.5306
XS1592283391,361161.234
XS1957456509,361155.1389
US502431AK59,361048.0516
XS1578886258,361028.4797
FR0011577188,361025.0214
US461070AR57,360989.1667
US816300AH07,360867.575
XS1822506272,360854.0432
FR0013417128,360731.6878
AU3CB0250512,360712.0206
US86765BAL36,360643.0917
CA29251ZBD83,360452.6311
US575718AG63,360423.525
US29364WAS70,360301.6625
XS0207920942,360290.4551
XS1517173149,360289.8592
XS1995662027,360279.9427
BE0002256254,360234.5152
XS0473783891,360135.1407
XS1790108283,360102.4899
US097023BW42,360086.0667
XS2068159149,360056.6667
FR0013428208,360000.4926
XS1876507556,359960.7278
US49446RAV15,359933.35
XS1788605936,359908.5186
XS1867018282,359898.4375
XS1632767718,359830.4789
US845743BQ58,359780.5333
US574599BH84,359756.542
XS1233732194,359713.6798
US39121JAH32,359610.0848
AT000B014527,359583.1487
XS1956014531,359554.2532
US461070AN44,359327.2333
AU3CB0268829,359293.9738
XS2190958301,359235.1
US678858BS94,359234.3833
US186108CJ39,359222.9333
US29365TAG94,359162.1333
US91412NBD12,359156.3721
XS1910851242,359056.6685
US46849LSR32,358987.3
XS1684831982,358818.4945
US98105FAG90,358787.4333
US90265EAP51,358770.7333
XS1090450047,358741.8494
XS2089322098,358664.2788
US037735CW53,358617.025
US720198AC43,358559.3667
US199575AV32,358484.125
US571903AP82,358420.475
US110122AA65,358399.2098
US74456QCC87,358175.55
XS1531394580,358172.2059
XS1130340091,358099.4896
XS1493333717,358076.1417
US010392EC80,358024.3333
US74531EAA01,357903.104
US75951AAM09,357902.3194
US34531XAA28,357896.4707
XS2063505718,357894.7307
XS2079107830,357863.8014
US44891AAU16,357822.6167
US745332CC86,357817.8611
FR0013213709,357739.9028
US74456QAP19,357648.375
AU3CB0234573,357642.2921
AU3CB0270197,357564.8659
XS2004431107,357427.9321
US202795JQ44,357425.6667
CA44810ZAD20,357349.561
US720186AK13,357195.2
US26884TAQ58,357133.5833
XS0975833319,357081.4204
US797440BJ23,357069.1181
XS1884706885,356995.8161
US50066PAC41,356947.9278
XS2083187992,356940.5579
CA70632ZAB72,356869.2387
AU3CB0248862,356856.3778
US641423CA48,356798.8472
XS1131276864,356755.0629
CA00434CAC34,356725.7926
XS1524573752,356722.5942
US93884PDY34,356707.1167
US976843BH44,356577.425
US89838LAG95,356543.925
US210518CV68,356516.6313
XS1575640054,356464.2674
US174610AN57,356425.3
XS1940128702,356378.9542
PTNOSFOM0000,356366.4429
XS1228153661,356299.2651
US744482BL38,356200.1083
US914886AD89,356190.24
US548661AH09,356184.4825
XS1636469865,356183.3149
US74456QBW50,356140.4708
XS1576777566,355907.2339
US49337WAC47,355805.3056
JP525017AJ20,355762.8231
XS0124569566,355468.3164
US010392FD54,355467.1111
US641423CE69,355435.0167
JP525016AH56,355396.5183
US386088AF50,355360.3667
US291011AQ77,355290.1667
US15189TAY38,354831.7
XS1685589027,354741.6789
US01882YAB20,354612.1167
XS1980828997,354530.7739
FR0013153822,354470.8213
US26441YBE68,354351.4528
XS1725395302,354314.6107
XS1881591504,354087.2709
XS0436059843,353984.2432
XS1726309286,353911.0335
US45674CAB90,353896.4528
US641423BZ08,353689.6597
US842434CG50,353657.9306
US097023BS30,353513.5
XS1978668298,353334.1622
XS1843459865,353254.7971
US097023CA13,353227.525
US756109AG90,353224.4653
CA66988ZBE84,353206.6049
US209111FP33,353180.8667
US007589AA28,353096.5907
FR0013433679,352999.4983
US448579AE22,352912.6125
US907818EK00,352816.5167
US575767AJ78,352715.9276
DE000MHB9445,352703.0078
US749685AU73,352677.15
DE000LB1B1Q1,352540.1193
US097023BX25,352526.5217
XS2191846976,352467.5165
XS2125151832,352452.2944
US654894AF14,352433
US427866AW83,352326.375
US662352AB99,352300.125
XS1718489898,352269.8642
US05967BAB18,352266.8198
US037735CE55,352109.5
US693304AR87,352091.0833
US75951AAN81,352011.3528
AT000B014576,351862.7533
US773903AE95,351848.2083
US53079EAZ79,351823.3069
XS1731882186,351810.5236
CA811427AA13,351800.9217
XS2180859899,351762.6389
US605417CB81,351741.9667
XS2117462627,351714.7374
XS0416397338,351616.3006
JP582667AHC7,351581.7799
XS1829325239,351483.5784
XS2047619064,351382.5848
US250847EA44,351274
US17252MAG50,351249.7083
XS1755108344,351240.4308
US538021AC00,351109.9809
XS1778763133,350929.4764
US040555DA91,350888.3
US266233AG08,350825.0417
XS1713474671,350791.4404
FR0013143344,350724.9067
US78387GAM50,350722.7965
XS1595796035,350602.8941
US43474TAB98,350601.9236
CA11291ZAA53,350580.4327
XS2100663223,350553.9341
CA12657ZBJ18,350454.5942
US87265KAF93,350446.9332
US084423AU64,350398.0333
BE6295011025,350301.4859
XS1958214964,350284.2198
XS2013518472,350274.209
XS1946027312,350265.6944
US976843BM39,350205.3
US686514AF73,350198.775
XS1995748172,350075.412
FR0013462728,350005.8337
XS2066749461,349998.3801
US07274NBE22,349967.2856
XS1791752154,349953.9
XS2060692873,349940.1786
XS1725526765,349931.8827
US002920AC09,349927.0664
XS1732478265,349816.7818
US797440BL78,349789.9028
US15189WAL46,349642.8
US58942HAC51,349613.3891
XS1891687300,349567.6667
US889184AC18,349526.5893
US092113AS82,349395.5417
US278265AD56,349303.4549
US92936UAF66,349252.5653
XS2088659789,349198.3589
XS2046736752,349077.4169
XS1106513762,349070.2222
XS1485608118,348982.4225
US337358BD65,348982.0694
XS1812887443,348963.6045
US373334JR32,348901.3942
XS2126056204,348893.0481
US47215PAF36,348862.85
XS2113167568,348822.0557
US455434BS82,348786.0133
US918204AR97,348778.03
US015271AH27,348706.4333
CA29250ZAW82,348687.7052
XS1574068844,348651.3307
CA44810ZAX83,348590.6647
XS1626574708,348343.423
US623115AD48,348319.9743
US092113AN95,348299
FR0013201431,348228.7275
XS0228265574,348178.6228
AU3CB0237899,348158.0554
US678858BL42,348115.625
US824348AQ95,348077.9333
US95709TAQ31,347974.45
AU3CB0238467,347815.8027
US92277GAQ01,347789.375
US81618TAE01,347737.4444
US37310PAD33,347698
US845011AA37,347688
US929089AF72,347609.6322
US31946MAA18,347407.165
FR0013143351,347387.1426
XS1732146698,347328.4678
XS1787593968,347262.4089
XS2017324844,346960.0562
US23745QAA22,346916.556
US72925PAD78,346884.1819
US43475DAA54,346843.6389
US209111EQ25,346801.25
XS2176605132,346719.1819
XS2125123039,346664.8807
CA35085ZBE57,346388.9358
US91324PDN96,346237.0333
US110122AB49,346217.2479
US637417AM83,346199.2
US845743BL61,346108.5
XS1822506439,346072.3906
US09256BAK35,346046.0667
CA90664ZAS98,346028.4755
US914886AE62,345997.1928
CA02135ZAQ96,345890.1823
US461070AQ74,345844.5
US133131AY84,345833.35
AU3CB0261576,345799.1883
CA125491AJ93,345786.1899
US361448BC68,345750.75
XS1506033239,345745.0358
US907818DN57,345674.8931
CA45834ZAP41,345638.3167
JP525020AGA5,345627.8403
US832696AT51,345594.2833
US82939GAM06,345586.8667
US665772CA51,345536.2083
US58506YAS19,345445.3587
CA70632ZAR25,345233.3625
XS1649231856,345142.9488
XS2019260764,345035.2541
US254709AG33,344785.073
US15189XAU28,344770.6333
US655844CA49,344637.55
US01959LAA08,344471.8681
US651639AT30,344390.855
US205887AF97,344322.9178
CA154728AQ24,344218.1191
US126650CS77,344198.4252
US20826FAA49,344160.4366
US052769AD80,344126.0083
XS1558450745,343953.6195
US08658EAA55,343890.4653
US29273RBC25,343842.5225
XS2014291020,343749.3356
XS2117485248,343710.5406
XS1979516488,343671.6417
CA44810ZBN92,343670.1513
US47102XAJ46,343542.525
US740189AN56,343405.0583
US678858BU41,343353.5
US776743AB20,343353.1833
DE000A168478,343295.6072
US31620MAZ95,343202.0154
US39138QAA31,343135.375
US716442AH16,343133.9833
CA116705AE40,342979.6282
US010392FF03,342864.3333
XS1528227827,342826.8667
US844895AX00,342658.2
US60683MAC38,342629.0667
XS2050806434,342440.9606
US90265EAK64,342422.4
US69351UAN37,342318.9444
US678858BV24,342279.45
XS1876068963,342244.6796
US797440BF01,342230.6528
US628312AA82,342075.7198
CA45823ZAF95,342001.0357
US698900AG20,341915
US65339KBH23,341659.35
XS0273570241,341609.0878
XS0214275785,341542.0541
US85434VAB45,341533.35
XS2078696866,341478.0601
US693506BE61,341302.6944
US688239AF99,341299.4333
US001192AD50,341164.25
CA29290ZAK62,341158.2557
XS2121467497,340942.4632
FR0013365855,340929.3641
US899043AA10,340891.0486
US427866AU28,340866.1667
XS1195576233,340836.247
CA23384NAY37,340832.247
XS1684780031,340806.7773
US56585AAZ57,340737.094
US574599BM79,340697.1
US04621XAD03,340617.3375
US210518CX25,340530.0417
XS1648468491,340380.8393
XS2124190369,340358.6699
US001814AR37,340324.925
XS2121237908,340251.5136
US36728KAA88,340150
US05348EAW93,340124.7667
AU3CB0227411,339917.7592
US48203RAJ32,339851.35
AU3CB0243657,339750.0946
US40049JBB26,339722.7167
US71644EAE23,339403.4188
US040555CH53,339157.3333
US675553AA99,339063.1733
FR0013478252,338775.9157
XS1757392466,338714.9167
XS1332737862,338682.4586
US115637AS96,338682.2667
US56035LAD64,338680.1167
US74348TAJ16,338678.0356
US589331AD98,338611.8043
US136375BZ49,338526.25
FR0011891258,338466.9314
JP356680BA40,338352.618
US195869AL60,338316.9375
US745332BU93,338306.3542
US231021AJ54,338205.6875
US75884RAX17,338098.675
US74834LAV27,338089.95
XS1064307058,337976.9953
US00654CAA09,337806.95
XS2114778140,337746.5894
US615369AT23,337729.7667
JP356680B961,337515.5202
US494368BR33,337500.5167
FR0013450632,337407.3769
US833034AK75,337361.35
US22966RAC07,337350.3333
US402479CF43,337285.1
XS2031923126,337188.0297
US708696BV09,337166.625
US98934KAB61,337084.6376
US482480AF77,337014.0417
US07274NAY94,336951.7886
AU3CB0247401,336909.0759
JP356680A8B1,336869.7001
US976826BL07,336814.0167
JP356680A948,336625.9129
US546676AW72,336480
FR0013213683,336368.1939
CA44810ZBS89,336350.22
XS2058888616,336227.6599
XS1813721500,336075.713
US084423AP79,336067.4028
JP378360C9C6,335951.9605
US001055AQ51,335741.3083
US10549PAG63,335730.6458
US64128XAG51,335719.8
US64128XAE04,335686.475
US13645RAE45,335655.2639
XS1681522568,335557.6863
US656531AG58,335529.6389
US570535AR54,335424.1
US401378AD66,335312.9
XS0245936496,335242.3836
US90265EAN04,335209.7667
XS1189741231,335178.3825
US71644EAB83,335117.1833
US00206RGH93,335057.2478
FR0013426921,335053.2171
US842400GD91,335049.975
US15189XAR98,335016.9
US754907AA12,335016.3375
US037735CU97,334982.2
US26441YAY32,334718.55
US655844BT49,334675.95
XS2112816934,334553.9042
US428291AM05,334520.8667
US665772CG22,334461.6806
US212168AA64,334448.0511
US03835VAG14,334447.45
XS1909177625,334364.0317
XS1846644612,334294.3933
US708696BZ13,334225.5
US534187BE89,334173.5167
XS1327430531,334141.352
US02361DAP50,334120.15
AU3CB0251239,334120.0553
US185508AG32,334073.25
US191219AP96,334059.1257
US90265EAS90,333962.6
US90265EAM21,333780.6
US773903AB56,333775.1111
XS2049737849,333747.6123
XS1815424202,333603.5154
US883203CA75,333574.1
CA29290ZAQ33,333533.4366
US04621XAJ72,333526.9333
AU3CB0266179,333485.7993
AU3CB0256915,333436.5135
XS1599276109,333407.6333
FR0013451143,333382.0925
US040555CW21,333345.7833
US05348EAU38,333332.7667
JP324640AK53,333302.2744
US361448BD42,333296.65
US00846UAK79,333282.6
CA37045YAF12,333261.3091
XS2109608724,333231.8086
US68235PAE88,333106.25
US06675FAU12,333085.6764
JP372155EK48,333080.3808
US278265AE30,333063.5667
AU3CB0247971,333060.2568
US95709TAP57,333002.7
US25470DAK54,332745.25
US496902AK39,332684.4792
US969457BD16,332679.1791
US02361DAN03,332593.25
XS1729892924,332559.8009
US896517AA70,332554.8678
US573284AQ94,332505.45
US049560AR65,332496.575
US40963LAH78,332469.0833
US092113AL30,332296.0167
US963320AR76,332245.9
US50064YAL74,332223.2833
JP356680B912,332055.8381
JP372155CK40,331990.7213
US134429BA64,331881.9
US22966RAB24,331859.3083
XS1334170799,331844.6196
US690742AK72,331790.2667
XS0848445358,331751.4
US09256BAJ61,331738.2
US668444AS14,331627.5
CA13645RAZ79,331497.5438
CA449586AC09,331445.2258
US05348EAY59,331440.6667
XS2059678008,331424.3669
XS1994698436,331414
FR0012770063,331398.0279
XS1935155090,331386.6917
US875484AJ66,331270.8058
US678858BM25,331266.9583
US26442EAD22,331238.3
XS1120608713,331220.3333
US570535AU83,331204.5833
XS1175846580,331099.9572
JP385468AL60,331065.8006
US427866BD93,331037.4167
XS1706939904,331030.1315
JP324640AKB3,330981.8411
US040555CS19,330976.65
US592173AE84,330929.75
US22303QAP54,330886.1023
US40414LAJ89,330867.3167
CA539481AL51,330856.7628
US14912L6T33,330843.2
US50540RAN26,330834.8
US23331ABG31,330766.1833
DE000LB1P720,330751.4579
US947890AJ87,330705.1
US50064YAM57,330636.425
US075887AV11,330627.6667
US74456QBN51,330596.0417
US78572XAG60,330594.7517
XS1064049767,330493.9316
US489170AE03,330329.7917
US90265EAJ91,330327.75
CA62451RAA29,330296.4873
US69371RP591,330272.1333
US693506BR74,330270.5333
AU3CB0268142,330108.4181
US06654DAC11,329795.1969
XS1858856740,329701.9992
XS1065194711,329680.1047
US412822AE80,329632.8
CA559222AT14,329630.0702
US010392FK97,329610.85
US05463HAB78,329589.7
XS2012984154,329443.2
XS1917569243,329440.1333
US26442UAF12,329369.475
US097023CB95,329324.9633
XS1912824858,329266
XS2017471983,329185.9766
US482466AE92,329164.6667
US097023BY08,329092.0617
US842434CL46,329076.0694
US664397AM81,329068.35
US26442TAG22,328995.675
US125896BQ27,328954
US78355HKK40,328898.225
US438516BD78,328837.25
US86765BAM19,328764.52
US05537GAD79,328762.5
FR0013474012,328702.92
US009363AQ51,328581.6167
XS1807422800,328540.1529
AU3CB0261402,328536.3397
XS1794196615,328524.6599
US96332HCG20,328371.5417
XS1652512705,328362.9006
XS1500337990,328324.6081
US714295AA08,328311.9185
US361448AZ62,328265.5333
US040555CZ51,328265.1667
US233331AR89,328250.35
US920253AE15,328243.8975
US97650WAG33,328230.7667
FR0012648244,328216.2467
XS1864036576,328183.8
XS2151206435,328076.3496
US491674BJ53,328002.0417
US29273RBB42,327931.6705
XS1891317478,327817.3013
US773903AG44,327790.375
US33582VAC28,327575.3167
XS1841745612,327547.8097
US293791AT68,327413.7917
US745332CE43,327410.0417
US431282AP72,327375.275
XS1854082994,327349.9686
US020564AB60,327324.5833
XS1791019638,327323.8434
US22966RAD89,327205.925
XS1798774656,327204.4917
US74456QCB05,327191.0167
US58601VAC63,327154.575
US44920UAL26,327131.3155
US59523UAR86,327106.7167
XS1859394642,327096.425
US260003AP32,327080.5
US744448CE96,327054.4861
US898813AP54,327042.0167
CA11282ZAA62,326916.0429
US571903AW34,326844.9831
US24422EUH07,326780.55
XS1627940601,326751.8977
US75972YAA91,326632.8
XS1761537841,326567.25
US825795AA56,326515.9578
US74456QBM78,326502.625
US40139LAF04,326486.8667
US040555CP79,326474.8056
US649840CR47,326444.9
US053332AX09,326444.2667
US071813BG33,326375.5975
AU3CB0244838,326206.5052
XS1974922525,326142.01
XS1919662798,326110.5
XS1492680811,326036.0941
US15189WAK62,325869.75
US52107QAH83,325834.225
US31847RAF91,325743.2333
US98389BAN01,325706.8333
US98956PAQ54,325630.9
CA68321ZAF86,325617.4488
XS1952578505,325563.65
XS1910118055,325557.85
XS1221106641,325518.75
XS1831006298,325476.15
US90265EAL48,325468.45
